reserva_cancelada,dias_antelacion,adultos,ninos,bebes,regimen_alimenticio,pais_origen,segmento_mercado,canal_distribucion,cliente_repetido,cancelaciones_previas,reservas_previas_no_canceladas,tipo_habitacion_reservada,tipo_habitacion_asignada,cambios_reserva,tipo_deposito,dias_lista_espera,tipo_cliente,precio_medio_diario,plazas_parking_requeridas,peticiones_especiales_totales,estado_reserva,fecha_estado_reserva,fecha_llegada,noches_estancia
0,25,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,155.67,0,4,Check-Out,2016-09-19,2016-09-19,3
0,18,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,105.64,0,1,Check-Out,2016-09-19,2016-09-19,4
0,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,154.0,0,4,Check-Out,2016-09-19,2016-09-19,2
0,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,154.0,1,4,Check-Out,2016-09-19,2016-09-19,2
0,8,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,2,Check-Out,2016-09-19,2016-09-19,3
0,85,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149.4,0,1,Check-Out,2016-09-19,2016-09-19,4
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,31,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,70.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,75,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,0,1,0.0,0,SC,GAB,Direct,Direct,0,0,0,A,B,0,No Deposit,0,Transient,172.0,0,0,Check-Out,2016-09-19,2016-09-19,2
0,147,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.75,0,2,Check-Out,2016-09-19,2016-09-19,3
0,1,2,0.0,1,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,172.0,0,2,Check-Out,2016-09-19,2016-09-26,1
0,18,2,1.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.72,0,1,Check-Out,2016-09-19,2016-09-19,3
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,14,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,153.38,0,1,Check-Out,2016-09-19,2016-09-19,5
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,31,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,70.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,31,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,70.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,6,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,12,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,147.2,0,1,Check-Out,2016-09-19,2016-09-19,5
0,25,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,165.5,1,2,Check-Out,2016-09-19,2016-09-19,4
0,150,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.9,0,1,Check-Out,2016-09-19,2016-09-19,3
0,39,2,2.0,0,BB,DNK,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,226.95,0,2,Check-Out,2016-09-19,2016-09-19,3
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,31,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-09-19,2016-09-19,3
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.32,0,0,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,4,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.99,0,1,Check-Out,2016-09-19,2016-09-19,4
0,22,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.64,0,1,Check-Out,2016-09-19,2016-09-19,4
0,66,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,109.29,0,1,Check-Out,2016-09-19,2016-09-19,5
0,98,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,2016-09-19,2016-09-19,3
0,70,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158.4,1,1,Check-Out,2016-09-19,2016-09-19,3
0,34,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-09-19,2016-09-26,1
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,35,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-09-19,2016-09-19,2
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,11,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,113.34,0,1,Check-Out,2016-09-19,2016-09-19,4
0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,155.54,0,2,Check-Out,2016-09-19,2016-09-19,2
0,315,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,1,No Deposit,38,Transient-Party,0.0,0,0,Check-Out,2016-09-19,2016-09-19,2
0,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,191.73,0,2,Check-Out,2016-09-19,2016-09-19,3
0,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2016-09-19,2016-09-19,3
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,80,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,168.3,0,0,Check-Out,2016-09-19,2016-09-19,4
0,315,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38,Transient-Party,65.0,0,1,Check-Out,2016-09-19,2016-09-19,2
0,67,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,1,Check-Out,2016-09-20,2016-09-19,4
0,220,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,21,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,145.0,0,2,Check-Out,2016-09-20,2016-09-19,5
0,51,2,2.0,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,187.11,0,2,Check-Out,2016-09-20,2016-09-19,4
0,172,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,2016-09-20,2016-09-19,4
0,173,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.9,0,1,Check-Out,2016-09-20,2016-09-19,7
0,8,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,196.0,0,2,Check-Out,2016-09-20,2016-09-26,2
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,6,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,139.13,0,0,Check-Out,2016-09-20,2016-09-26,1
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,25,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,B,1,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,32,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,137.52,0,1,Check-Out,2016-09-20,2016-09-19,7
0,6,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,G,0,No Deposit,0,Transient,139.13,0,0,Check-Out,2016-09-20,2016-09-26,1
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,3,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,213.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,25,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,B,1,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,4,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Check-Out,2016-09-20,2016-09-26,1
0,95,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,183.6,0,1,Check-Out,2016-09-20,2016-09-19,7
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,25,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,158.0,0,1,Check-Out,2016-09-20,2016-09-26,2
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,220,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,128.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,139.13,0,0,Check-Out,2016-09-20,2016-09-26,1
0,159,2,0.0,0,BB,PYF,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,144.0,0,0,Check-Out,2016-09-22,2016-09-26,3
0,20,1,0.0,0,BB,CN,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient,119.0,0,0,Check-Out,2016-09-20,2016-09-26,1
0,34,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,207.9,0,0,Check-Out,2016-09-20,2016-09-19,3
0,19,2,0.0,0,BB,MAR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-09-20,2016-09-26,2
0,74,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.68,0,0,Check-Out,2016-09-20,2016-09-26,2
0,245,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,25,Transient-Party,0.0,0,0,Check-Out,2016-09-20,2016-09-19,3
0,19,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.0,0,2,Check-Out,2016-09-20,2016-09-26,1
0,28,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.0,0,1,Check-Out,2016-09-20,2016-09-26,2
0,74,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.68,0,0,Check-Out,2016-09-20,2016-09-26,2
0,5,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.7,0,0,Check-Out,2016-09-20,2016-09-26,2
0,53,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-09-20,2016-09-19,3
0,25,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,154.0,0,0,Check-Out,2016-09-20,2016-09-19,4
0,11,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,187.0,0,2,Check-Out,2016-09-20,2016-09-26,1
0,10,2,2.0,0,BB,PRT,Online TA,TA/TO,1,0,1,F,F,0,No Deposit,0,Group,174.0,0,2,Check-Out,2016-12-12,2016-12-19,1
0,119,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,162.0,0,1,Check-Out,2016-09-20,2016-09-26,1
0,46,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,0,1,Check-Out,2016-09-20,2016-09-26,1
0,119,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,162.0,0,1,Check-Out,2016-09-20,2016-09-26,1
0,53,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.5,1,0,Check-Out,2016-09-20,2016-09-26,2
0,89,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,0,Transient,149.4,0,1,Check-Out,2016-09-20,2016-09-19,4
0,88,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,0,Transient,149.4,0,1,Check-Out,2016-09-20,2016-09-19,5
0,92,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,125.1,0,2,Check-Out,2016-09-20,2016-09-26,1
0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,169.0,0,0,Check-Out,2016-09-20,2016-09-19,5
0,6,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,183.1,1,0,Check-Out,2016-09-20,2016-09-26,1
0,220,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,156.0,0,1,Check-Out,2016-09-20,2016-09-19,3
0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,148.13,1,0,Check-Out,2016-09-20,2016-09-26,1
0,158,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,2016-09-20,2016-09-19,3
0,74,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-09-20,2016-09-19,4
0,253,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,115.2,0,2,Check-Out,2016-09-20,2016-09-26,1
0,253,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,115.2,0,2,Check-Out,2016-09-20,2016-09-26,1
0,5,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,159.0,0,1,Check-Out,2016-09-20,2016-09-26,1
0,35,2,2.0,0,BB,CHL,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,0,Transient-Party,248.49,0,1,Check-Out,2016-09-20,2016-09-26,2
0,34,0,2.0,0,BB,CHL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,124.25,0,1,Check-Out,2016-09-20,2016-09-26,2
0,0,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,103.0,0,0,Check-Out,2016-09-20,2016-09-26,1
0,0,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2016-09-20,2016-09-26,2
0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,1,G,G,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2017-03-16,2017-03-13,1
0,0,2,0.0,0,BB,PRT,Complementary,Direct,1,0,2,G,G,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2017-03-25,2017-03-20,1
0,23,1,0.0,0,BB,PRT,Complementary,Direct,1,0,3,A,A,1,No Deposit,0,Transient,0.0,0,2,Check-Out,2017-05-28,2017-05-22,3
0,3,1,0.0,0,BB,PRT,Complementary,Direct,1,0,4,G,G,3,No Deposit,0,Transient,0.0,0,1,Check-Out,2017-06-10,2017-06-05,1
0,0,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2016-09-20,2016-09-26,2
0,30,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134.1,0,1,Check-Out,2016-09-20,2016-09-26,2
0,359,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,1,Check-Out,2016-09-20,2016-09-19,4
0,126,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,147.1,0,4,Check-Out,2016-09-20,2016-09-19,5
0,43,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.3,0,1,Check-Out,2016-09-20,2016-09-19,3
0,5,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,149.0,0,2,Check-Out,2016-09-20,2016-09-26,1
0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,270.0,0,0,Check-Out,2016-09-20,2016-09-26,1
0,143,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,118.8,0,1,Check-Out,2016-09-20,2016-09-19,3
0,359,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-09-20,2016-09-19,4
0,0,2,0.0,0,BB,GBR,Online TA,TA/TO,1,0,0,D,F,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2016-09-20,2016-09-26,0
0,4,2,1.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,152.2,0,0,Check-Out,2016-09-21,2016-09-26,1
0,4,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,122.4,0,0,Check-Out,2016-09-21,2016-09-26,1
0,20,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-09-21,2016-09-26,3
0,168,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.3,0,0,Check-Out,2016-09-21,2016-09-26,2
0,3,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.15,0,0,Check-Out,2016-09-21,2016-09-26,3
0,27,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,2016-09-21,2016-09-26,3
0,27,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,85.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,26,2,0.0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0,Check-Out,2016-09-21,2016-09-26,3
0,0,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,190.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,27,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,27,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,27,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,10,2,0.0,1,BB,POL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,171.33,0,2,Check-Out,2016-09-21,2016-09-26,3
0,10,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,162.33,0,3,Check-Out,2016-09-21,2016-09-26,3
0,27,1,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,85.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,172,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.95,0,1,Check-Out,2016-09-21,2016-09-26,3
0,172,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.95,0,1,Check-Out,2016-09-21,2016-09-26,3
0,6,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,129.7,0,0,Check-Out,2016-09-21,2016-09-26,2
0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,160.0,0,0,Check-Out,2016-09-21,2016-09-26,2
0,1,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,169.0,0,1,Check-Out,2016-09-21,2016-09-26,1
0,20,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,119.0,0,0,Check-Out,2016-09-21,2016-09-26,2
0,78,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,177.3,1,1,Check-Out,2016-09-21,2016-09-26,3
0,0,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,185.0,0,0,Check-Out,2016-09-21,2016-09-26,2
0,4,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,181.38,0,0,Check-Out,2016-09-21,2016-09-19,5
0,209,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.85,0,2,Check-Out,2016-09-21,2016-09-19,4
0,75,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,2016-09-21,2016-09-19,4
0,12,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,159.0,0,0,Check-Out,2016-09-21,2016-09-26,2
0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,194.0,0,1,Check-Out,2016-09-21,2016-09-26,3
0,118,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,118.8,0,1,Check-Out,2016-09-21,2016-09-19,4
0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,0,Transient,275.0,0,0,Check-Out,2016-09-21,2016-09-26,1
0,12,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,142.33,0,1,Check-Out,2016-09-21,2016-09-26,3
0,47,2,0.0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.1,0,1,Check-Out,2016-09-21,2016-09-26,1
0,4,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,137.38,0,0,Check-Out,2016-09-21,2016-09-19,5
